GEOID,median_income,avg_income,pct_bachelors
350290003001,24511,50678.14207650273,0.2490566037735849
350290003002,67143,69001.48514851485,0.27091633466135456
350290003003,43000,66818.11224489796,0.23024523160762944
350290004011,34583,51641.88679245283,0.10277033065236818
350290004012,44583,54996.31578947369,0.11668484187568157
350290004021,32054,32214.4578313253,0.023706896551724137
350290004022,72364,92715.66484517304,0.2295247724974722
350290005001,50347,55391.47609147609,0.0881057268722467
350290005002,30913,60342.098273572374,0.10581717451523545
350290005003,17587,35245.39249146757,0.22750424448217318
350290006001,50000,39828.98832684825,0.07481060606060606
350290006002,21310,34686.868686868685,0.08823529411764706
350319403011,35455,52413.2183908046,0.047058823529411764
350319403012,55714,56620.192307692305,0.024132730015082957
350319403021,43403,53094.79768786127,0.07027027027027027
350319403022,26742,55020.166666666664,0.05030591434398368
350319403023,59792,74500.0,0.055757575757575756
350319405001,45893,53603.25732899023,0.11668928086838534
350319435001,31979,43916.715542522,0.14609929078014183
350319435002,50000,64120.18633540373,0.1272923408845739
350319435003,-666666666,41036.653386454185,0.08501594048884166
350319436011,21339,42654.450261780104,0.0444015444015444
350319436012,36500,47364.912280701756,0.05739795918367347
350319436013,15833,32585.454545454544,0.065625
350319436021,18125,44885.89211618257,0.05631067961165048
350319436022,90389,119530.81896551725,0.2678741658722593
350319436023,24643,31688.98305084746,0.022321428571428572
350319437011,31250,42738.983050847455,0.060851926977687626
350319437012,27269,47928.606356968216,0.02947598253275109
350319437021,32500,49324.32432432433,0.0547112462006079
350319437022,35096,54954.416961130744,0.0532724505327245
350319438011,28538,39443.47079037801,0.06733668341708543
350319438021,36500,44123.7037037037,0.08581436077057793
350319438022,32708,49273.700305810395,0.07760814249363868
350319438031,33750,55954.71698113208,0.04817275747508306
350319438032,21250,42602.79720279721,0.03535353535353535
350319439031,43750,54481.77570093458,0.07128309572301425
350319439032,43438,65639.79933110368,0.14052287581699346
350319439041,-666666666,84413.2530120482,0.28615384615384615
350319439042,39688,47128.57142857143,0.031936127744510975
350319439051,31875,39546.13003095975,0.008450704225352112
350319439061,41444,52613.148788927334,0.009351620947630923
350319439071,27656,39447.31457800511,0.03459119496855346
350319440001,22273,29684.939759036144,0.0625
350319440002,31806,35924.373576309794,0.038929440389294405
350319452011,53849,54233.180428134554,0.21495327102803738
350319452012,63807,63505.00894454383,0.2182628062360802
350319452021,60915,58291.0,0.03218390804597701
350319452022,43250,59520.434782608696,0.31863979848866497
350319453001,53051,51642.09591474245,0.07575757575757576
350319453002,-666666666,43641.922290388546,0.07886435331230283
350319454001,58065,78725.0,0.2302025782688766
350319454002,46563,44089.43661971831,0.22012578616352202
350319454003,59534,74147.5065616798,0.3698854337152209
350319454004,61250,73842.95532646048,0.20934579439252338
350319455011,87417,134753.97082658022,0.3994413407821229
350319455021,55543,85995.23809523809,0.2684563758389262
350319455031,-666666666,46879.901960784315,0.5975903614457831
350319455032,91374,98463.01969365426,0.13584117032392895
350319455033,66111,55637.391304347824,0.08791208791208792
350319456011,103491,109917.27447216891,0.35064935064935066
350319456021,54511,57594.153846153844,0.11799410029498525
350319456022,37576,42681.09756097561,0.025991792065663474
350319456023,-666666666,111065.21739130435,0.17851500789889416
350319457011,59688,77640.44943820225,0.18452380952380953
350319457021,27793,33455.46666666667,0.008376963350785341
350319460011,31167,43887.54789272031,0.09299781181619256
350319460012,-666666666,82118.4971098266,0.0
350319460021,41466,60871.65178571428,0.08808290155440414
350319460031,29821,38153.05164319249,0.056372549019607844
350319460032,18958,33236.466165413534,0.057755775577557754
350319731001,105591,92888.85714285714,0.21601208459214502
350319731002,58125,60933.69565217391,0.22636103151862463
350319800001,-666666666,-inf,
350339552011,51719,52347.083333333336,0.2528604118993135
350339552012,59680,67796.16368286446,0.020477815699658702
350339552021,34125,60545.16129032258,0.3615257048092869
350339552022,-666666666,40750.98039215686,0.04684317718940937
350339552023,40217,52326.666666666664,0.26785714285714285
350350001001,31250,34802.84090909091,0.06796116504854369
350350001002,30750,41078.09523809524,0.23501199040767387
350350002001,41591,47634.514925373136,0.1673254281949934
350350002002,43403,55805.154639175256,0.20833333333333334
350350003031,41711,49342.75,0.15469613259668508
350350003032,21685,33628.92690513219,0.057971014492753624
350350003041,59318,62059.05172413793,0.38940092165898615
350350003042,55921,63244.70752089137,0.3137755102040816
350350003043,106050,113189.4382022472,0.30484037075180226
350350003051,40873,41590.94076655052,0.1994949494949495
350350003052,50812,56386.94779116466,0.24830393487109906
350350003053,48819,60428.57142857143,0.16594516594516595
350350003054,23712,43713.60946745562,0.21092278719397364
350350003061,60966,108848.32089552238,0.16646115906288533
350350003062,59405,66678.48101265823,0.14829659318637275
350350003063,58977,90481.77339901478,0.0962566844919786
350350003064,69351,94462.69430051814,0.4931129476584022
350350004011,53750,58795.528455284555,0.20423892100192678
350350004012,59081,81747.41721854305,0.3590177815410669
350350004013,23835,24427.272727272728,0.23214285714285715
350350004014,-666666666,65613.50710900474,0.13622291021671826
350350004015,-666666666,40311.67512690355,0.22519083969465647
350350004031,118307,125329.37853107345,0.6182795698924731
350350004032,87315,113822.15025906736,0.341747572815534
350350004041,87904,70653.36322869956,0.7069486404833837
350350004042,73125,77294.09660107334,0.3252551020408163
350350004043,73300,87563.63636363637,0.23660714285714285
350350004044,33833,49691.015625,0.0
350350005011,105028,88885.6940509915,0.33416666666666667
350350005012,34478,43025.74257425743,0.36900369003690037
350350005013,31276,38918.933333333334,0.21105527638190955
350350005021,36651,57494.14414414414,0.12878787878787878
350350005022,-666666666,85237.92415169661,0.4803548795944233
350350006011,-666666666,-inf,0.16666666666666666
350350006021,43571,52521.985815602835,0.14272890484739678
350350006022,81297,87066.38655462184,0.2196467991169978
350350006031,44821,68389.52380952382,0.2896764252696456
350350006032,-666666666,60669.424460431655,0.15447154471544716
350350006041,48345,54192.74193548387,0.13785557986870897
350350006042,48958,65999.17012448133,0.1340782122905028
350350006043,47250,67577.04081632652,0.3787085514834206
350350007011,46339,59015.57788944724,0.1021021021021021
350350007012,38355,96737.125748503,0.2709677419354839
350350007013,57304,91660.2564102564,0.2980132450331126
350350007014,-666666666,95209.23076923077,0.016129032258064516
350350007015,85125,80730.36363636363,0.16216216216216217
350350007021,38547,46624.43064182195,0.07915831663326653
350350009011,76250,73339.90929705216,0.30847457627118646
350350009012,57500,65695.7627118644,0.21030640668523676
350350009013,67167,104131.75182481752,0.27709190672153633
350350009031,56813,71740.0,0.08676207513416816
350350009032,25147,35768.77551020408,0.0
350350009033,38454,48225.5033557047,0.04614128215598203
350350009041,62652,60176.77165354331,0.3188720173535792
350350009042,44144,66333.68700265251,0.2148309705561614
350350009043,-666666666,32899.763593380616,0.011098779134295227
350350009044,-666666666,42809.333333333336,0.13894736842105262
350359400001,29637,44501.59362549801,0.0631163708086785
350359400002,46250,56222.93233082707,0.09531502423263329
350359400003,34821,47305.769230769234,0.20926640926640927
350379586011,-666666666,70340.35087719298,0.1794425087108014
350379586012,25000,45445.22613065327,0.20982986767485823
350379586013,33510,37419.38775510204,0.16408668730650156
350379586014,53452,50088.148148148146,0.11764705882352941
350379586021,57891,72666.87306501548,0.15040650406504066
350379586022,-666666666,47416.88311688312,0.09090909090909091
350379586023,57928,66718.98305084746,0.07280832095096583
350379586024,35217,47771.67630057804,0.18435754189944134
350379589001,38565,56579.1519434629,0.2551440329218107
350379589002,38472,40632.22222222222,0.13690476190476192
350379589003,50865,71405.34979423869,0.29705215419501135
350379589004,25865,37274.10526315789,0.1388888888888889
350390001001,35625,69747.82608695653,0.25064599483204136
350390001002,85942,104156.82242990655,0.04623824451410658
350390001003,58875,50659.67365967366,0.34201954397394135
350390002001,33068,43913.26949384405,0.22712090848363392
350390002002,42901,65580.70953436807,0.20591581342434584
350390003011,70750,103765.91928251121,0.29368241320432553
350390003012,-666666666,57895.81320450886,0.060267857142857144
350390003021,96442,94937.34939759035,0.19468390804597702
350390003022,60093,79703.32326283988,0.12280701754385964
350390004011,-666666666,51716.24266144814,0.03717472118959108
350390004012,70806,70018.93687707641,0.14125200642054575
350390004021,22454,31183.225806451614,0.03814262023217247
350390004022,68049,74590.09146341463,0.1318435754189944
350390005001,41673,56809.6018735363,0.16038882138517618
350390005002,67574,79758.54271356783,0.2882273342354533
350390005003,62788,103370.93690248566,0.2834170854271357
350399407001,44231,57709.77011494253,0.15384615384615385
350399407002,39922,54936.829836829835,0.19325153374233128
350399407003,35417,54308.87096774193,0.12562814070351758
350399408001,57031,81978.49898580121,0.2513144058885384
350399408002,71558,92345.97432905484,0.33495145631067963
350399408003,51528,64559.815242494224,0.1939252336448598
350399410001,39280,48117.620137299775,0.16827586206896553
350399410002,-666666666,38069.805194805194,0.16145181476846057
350399410003,42708,51947.619047619046,0.04190751445086705
350399441001,62188,74106.04838709677,0.24554183813443073
350399441002,43875,71912.8,0.056572379367720464
350399441003,62083,70445.94594594595,0.06484149855907781
350399441004,30500,53725.07418397626,0.1930379746835443
350399441005,48173,65262.21198156682,0.158123370981755
350410001001,80828,74676.11940298507,0.3719862227324914
350410001002,32917,67505.55555555556,0.07058823529411765
350410001003,47419,51233.75,0.37402190923317685
350410001004,40938,38609.64230171073,0.08424908424908426
350410002001,-666666666,99628.35365853658,0.26004228329809725
350410002002,63289,62981.11753371869,0.12677878395860284
350410002003,17092,37686.02409638554,0.0390015600624025
350410003001,-666666666,53444.14414414414,0.13716814159292035
350410003002,65703,78411.69916434541,0.31556503198294245
350410003003,44250,63278.5472972973,0.4269005847953216
350410004011,53500,74633.75,0.13979706877113868
350410004012,46223,62404.86486486487,0.12255772646536411
350410004013,78295,95420.93862815884,0.15296052631578946
350410004021,56786,72502.20588235294,0.2594594594594595
350410004022,79125,84311.00543478261,0.09939959973315543
350410004023,66116,97489.45868945868,0.2697841726618705
350430105031,121250,107702.52100840336,0.1904176904176904
350430105032,57705,65839.63068181818,0.23282718727404195
350430105033,39953,52972.86135693215,0.024390243902439025
350430106011,104875,134711.7269076305,0.41551939924906134
350430106012,148000,210706.7857142857,0.6235011990407674
350430106021,94125,136413.71951219512,0.5191709844559586
350430106022,90096,117032.3566878981,0.5578635014836796
350430107021,67050,97207.79702970297,0.3456686291000841
350430107022,96346,122024.29906542056,0.24434389140271492
350430107023,102885,112510.15625,0.45994659546061417
350430107024,105221,101743.31641285957,0.3058252427184466
350430107051,94375,102760.33653846153,0.300530347672363
350430107052,70694,90761.81818181818,0.24776500638569604
350430107053,85788,68742.92604501608,0.3574007220216607
350430107054,61280,74393.21533923304,0.325187969924812
350430107121,80833,91722.68518518518,0.24577226606538896
350430107122,64337,71055.07442489851,0.36231884057971014
350430107123,32857,42414.705882352944,0.199438202247191
350430107124,86447,101325.38860103628,0.17654639175257733
350430107131,50156,56555.41838134431,0.17238183503243745
350430107132,31127,39979.08653846154,0.1970649895178197
350430107133,54349,58290.654205607476,0.14489990467111535
350430107134,59375,76605.41760722347,0.30472636815920395
350430107141,80114,92907.64966740577,0.34057971014492755
350430107142,70967,92476.01128880527,0.30685579196217494
350430107151,53194,62857.84543325527,0.3379694019471488
350430107152,55625,99203.37756332931,0.3975806451612903
350430107153,76027,116358.70736086176,0.33497536945812806
350430107191,88750,89900.35460992908,0.3210862619808307
350430107192,79167,85574.64454976303,0.2034090909090909
350430107193,72083,80504.51895043731,0.3105175292153589
350430107211,59750,72458.31180017226,0.3067878140032068
350430107212,64063,62613.77379619261,0.2623152709359606
350430107221,103125,108998.57954545454,0.2855218855218855
350430107222,70238,83704.07124681934,0.41025641025641024
350430107223,87292,90263.90977443609,0.29225352112676056
350430107241,82404,105336.55274888559,0.39864355689525244
350430107242,106250,93941.00294985251,0.18688981868898186
350430107251,73627,82246.76889375685,0.3971119133574007
350430107252,130526,108740.24390243902,0.15264187866927592
350430107253,52220,70418.75,0.1564327485380117
350430107254,66339,106584.88888888889,0.364951768488746
350430107255,111844,131850.61590145578,0.37082405345211583
350430107261,121944,160556.61375661375,0.5023923444976076
350430107262,112199,138211.87957689178,0.4664510913500404
350430107271,84344,106683.96501457726,0.37103825136612023
350430107281,96792,108745.30776992936,0.45818901533894113
350430107291,119073,139794.3870014771,0.5889781859931114
350430107292,-666666666,-inf,
350430107293,64886,82550.24096385542,0.1436065573770492
350430107294,57232,71785.28995756719,0.14180749448934607
350430107301,113542,137231.0408921933,0.38557435440783616
350430107311,126580,148812.45136186772,0.7677419354838709
350430107312,108514,123424.54695222405,0.36446280991735536
350430107313,86250,116889.22872340426,0.470258922323303
350430107314,73750,104450.0,0.4220640569395018
350430107321,70500,96169.61038961039,0.27406499080318825
350430107322,58564,69225.87719298246,0.2345132743362832
350430107323,80536,94110.20408163265,0.30927835051546393
350430107324,32429,54557.889733840304,0.17412333736396615
350430107331,82931,82325.09433962264,0.32750689972401104
350430107332,84161,85222.55192878339,0.419921875
350430107333,78986,90494.56521739131,0.17276166456494324
350430107341,81750,107911.63366336633,0.5050215208034433
350430107342,78365,118983.0889540567,0.3325905292479109
350430107343,77003,79583.00907911803,0.20919881305637983
350430109001,46042,54202.3746701847,0.13924050632911392
350430109002,-666666666,62984.84162895928,0.13865030674846626
350430111011,121103,134829.04761904763,0.7047308319738989
350430111012,94519,117835.5206847361,0.3643198906356801
350430111021,88971,101429.16666666667,0.7466960352422908
350430111022,87465,113601.59635119727,0.42449969678593086
350430111023,98036,129647.15719063545,0.542910447761194
350430112001,119271,145192.03329369798,0.5182432432432432
350430112002,51765,61922.45508982036,0.06013986013986014
350439402001,52969,72704.7493403694,0.024518388791593695
350439402002,58750,69135.98901098901,0.12990527740189445
350439403001,-666666666,-inf,
350439405001,60417,75573.14049586777,0.1903765690376569
350439405002,45441,52586.976744186046,0.10303030303030303
350439405003,40795,53773.824451410655,0.06050420168067227
350439406001,56116,84417.738791423,0.10415035238841033
350439407001,45326,99197.96610169491,0.17314487632508835
350439407002,32875,53492.28791773779,0.06489675516224189
350439409001,20625,32318.771331058022,0.011204481792717087
350439409002,17750,34574.59349593496,0.030421216848673948
350439410001,55119,73115.81081081081,0.2565641410352588
350439800001,-666666666,-inf,
350450001001,38693,44340.15444015444,0.020338983050847456
350450001002,41793,46666.404715127705,0.018886679920477135
350450001003,72750,87938.07947019867,0.2306368330464716
350450001004,53385,60334.608378870675,0.014895729890764648
350450002011,62261,112858.60979462875,0.2275172943889316
350450002012,81976,117182.84023668639,0.3283442469597755
350450002013,92391,143499.31506849316,0.3872832369942196
350450002021,157917,157423.75745526838,0.32809962100703843
350450002022,74321,94539.25081433225,0.2277542372881356
350450002023,72894,70979.06066536203,0.1813627254509018
350450002041,39889,72965.27272727272,0.16017316017316016
350450002042,90208,118890.59233449478,0.2027231467473525
350450002061,47766,58786.51452282158,0.12965340179717585
350450002062,74438,87764.93506493507,0.3047619047619048
350450002063,35313,44781.46487294469,0.12311557788944724
350450002071,-666666666,43724.28940568476,0.23692636072572038
350450002072,48047,38274.545454545456,0.05619834710743802
350450003011,54356,53495.4081632653,0.07622739018087855
350450003012,129261,125893.0303030303,0.4340490797546012
350450003013,-666666666,111159.71563981043,0.25203252032520324
350450003014,70057,71307.27532097005,0.24774405250205087
350450003021,59063,114900.72727272728,0.2960199004975124
350450003022,75300,65141.81286549708,0.3167808219178082
350450003023,-666666666,49271.238938053095,0.11326860841423948
350450003024,-666666666,70057.30088495575,0.22385861561119294
350450004011,107125,104695.44592030361,0.4521276595744681
350450004012,69917,145943.7869822485,0.41379310344827586
350450004013,34475,42934.71196454948,0.11225997045790251
350450004014,54688,52953.0,0.13122171945701358
350450004021,37031,54414.43661971831,0.17182662538699692
350450004022,35657,44382.75290215589,0.30497237569060776
350450004023,72148,76742.01680672269,0.10703953712632594
350450005031,50400,60832.63473053892,0.05405405405405406
350450005032,64375,86959.30047694754,0.07870753935376967
350450005041,49464,64138.46153846154,0.06770833333333333
350450005042,79821,100345.16129032258,0.37628865979381443
350450005061,66014,83675.55555555556,0.1671957671957672
350450005062,-666666666,54254.43548387097,0.0
350450005063,63333,63379.51388888889,0.14423076923076922
350450005071,37937,44609.28571428572,0.223915592028136
350450005072,-666666666,51224.1935483871,0.14634146341463414
350450005073,-666666666,69993.54838709677,0.16129032258064516
350450006071,40027,38901.5350877193,0.033707865168539325
350450006072,123606,107693.24618736384,0.23708421797593773
350450006073,82000,83029.35779816513,0.13246753246753246
350450006091,40450,60754.18994413408,0.18648310387984982
350450006101,90179,76333.6898395722,0.2671957671957672
350450006102,59613,54444.21906693712,0.133032694475761
350450006103,-666666666,48989.10891089109,0.2361111111111111
350450006104,41455,62832.600258732215,0.24729241877256317
350450006111,39500,69988.76146788991,0.09031413612565445
350450006112,68143,73592.57425742575,0.11126961483594865
350450006113,71875,100598.51632047478,0.2992299229922992
350450006121,30733,47412.225705329154,0.10327022375215146
350450006122,58050,67363.5991820041,0.2503008423586041
350450006131,80046,105289.02953586497,0.1875
350450006132,40906,45888.392857142855,0.043233082706766915
350450006133,84022,101593.58974358975,0.2684478371501272
350450006134,-666666666,75926.4367816092,0.0921409214092141
350450006141,47083,85463.92785571142,0.13719512195121952
350450006142,80804,75720.57877813505,0.03459637561779242
350450006151,39691,80102.0134228188,0.16304347826086957
350450006152,76000,78218.18181818182,0.16369710467706014
350450007021,62250,90182.09718670076,0.21034870641169853
350450007051,49750,75881.49466192171,0.1613722998729352
350450007052,61528,73783.07291666667,0.19975031210986266
350450007061,53933,59398.87218045113,0.08309726156751653
350450007062,50726,63581.22171945701,0.1510204081632653
350450007071,41250,51729.37062937063,0.08234217749313816
350450007072,98946,91460.54421768707,0.03146853146853147
350450007073,44844,46427.82071097373,0.22179487179487178
350450007081,43200,66150.22421524664,0.15397923875432526
350450007082,50357,60067.81376518219,0.12556053811659193
350450009001,73661,79538.21656050955,0.13419563459983833
350459428011,45833,51543.181818181816,0.0726950354609929
350459428012,32768,49524.277456647396,0.07228915662650602
350459428013,37609,44993.850267379676,0.06506849315068493
350459428021,47865,64200.68610634648,0.0625
350459428022,47337,65606.88836104513,0.15897435897435896
350459428023,39779,56133.333333333336,0.09433962264150944
350459428024,33451,63000.19342359768,0.09288702928870293
350459428031,26667,59755.102040816324,0.09795918367346938
350459428032,40909,50847.54601226994,0.2524137931034483
350459428033,21923,40872.87234042553,0.07579462102689487
350459429001,27750,36167.62295081967,0.033126293995859216
350459429002,26731,43007.26495726496,0.060546875
350459429003,40833,48027.77777777778,0.028761061946902654
350459429004,26667,50460.24590163935,0.1062992125984252
350459429005,35417,48718.29268292683,0.11557788944723618
350459429006,21563,36902.79069767442,0.03347280334728033
350459430001,38750,54224.89451476793,0.10627615062761506
350459430002,40143,46204.8128342246,0.04413472706155633
350459430003,21473,35459.24764890282,0.09586466165413533
350459431001,33750,44379.51807228916,0.12352941176470589
350459431002,30000,49304.46428571428,0.09965635738831616
350459432011,39732,67123.89078498294,0.1
350459432012,31313,44008.17204301075,0.08383233532934131
350459432013,35729,47197.24310776942,0.02702702702702703
350459432014,26597,46215.17509727627,0.061389337641357025
350459432015,26657,35058.51851851852,0.09981515711645102
350459433001,62917,85084.72553699285,0.24785276073619633
350459433002,51121,60405.98802395209,0.07703488372093023
350479572001,47578,41306.02409638554,0.3708133971291866
350479572002,74662,82879.16666666667,0.4911392405063291
350479572003,28977,47735.795454545456,0.07425742574257425
350479572004,30664,59748.82882882883,0.11316113161131611
350479573001,39864,58440.39735099338,0.6133093525179856
350479573002,38750,56005.06756756757,0.20816326530612245
350479573003,-666666666,45185.38961038961,0.3353413654618474
350479574001,46692,44275.42735042735,0.3850746268656716
350479574002,42560,40878.78787878788,0.4618055555555556
350479574003,33980,37126.02495543672,0.17348377997179126
350479574004,59044,79940.0406504065,0.07868252516010979
350479575011,46075,69468.48484848485,0.12173128944995491
350479575012,-666666666,47071.739130434784,0.0
350479575013,49722,54736.82170542636,0.12538226299694188
350479575021,41192,45282.532751091705,0.10526315789473684
350479575022,101085,88553.61842105263,0.5057251908396947
350479575023,47260,96303.11111111111,0.5645514223194749
350479575024,36563,45545.63492063492,0.2222222222222222
350479576011,-666666666,83512.88433382138,0.2713529856386999
350479576012,-666666666,64107.53768844221,0.35096774193548386
350479576021,45843,66217.5,0.21586345381526104
350479576022,48617,65406.95652173913,0.2607003891050584
350479576031,-666666666,86269.13580246913,0.3003003003003003
350479576032,-666666666,40550.943396226416,0.16981132075471697
350479576033,42357,66824.043715847,0.1927710843373494
350479577001,31594,41434.75783475784,0.12223858615611193
350479577002,26506,45688.90876565295,0.14331210191082802
350479578001,55349,81315.59633027524,0.25405405405405407
350479578002,37276,55749.907578558224,0.22209165687426558
350479578003,-666666666,27739.032258064515,0.18865030674846625
350479578004,-666666666,31670.55837563452,0.18633540372670807
350490001021,69265,165578.74109263657,0.7007518796992481
350490001022,55944,134246.9835466179,0.7391812865497076
350490001031,152457,163103.05084745763,0.7996219281663516
350490001032,82350,107341.2017167382,0.6867088607594937
350490001033,62266,85143.43629343629,0.5823529411764706
350490002011,116509,153716.08040201006,0.7224631396357328
350490002021,87798,97749.44178628389,0.3880753138075314
350490002022,90052,118086.48044692738,0.6734059097978227
350490003001,63750,109079.12087912088,0.776908023483366
350490003002,93571,108139.22764227643,0.5496083550913838
350490004001,109167,107421.27659574468,0.592057761732852
350490005001,107969,163801.59744408945,0.691470054446461
350490005002,91858,123383.21299638989,0.8515723270440252
350490005003,-666666666,184336.8686868687,0.7416107382550335
350490006001,85489,140376.3110307414,0.71875
350490006002,57361,73162.71450858035,0.45997973657548125
350490007001,75208,107064.33021806854,0.37354497354497357
350490007002,75409,81478.07606263983,0.5151515151515151
350490008001,56659,76918.00720288116,0.43949930458970793
350490008002,50139,61777.65625,0.39715394566623546
350490009001,80238,90677.96116504855,0.34075015893197713
350490009002,56297,69540.83694083695,0.41877551020408166
350490010011,139531,258722.35294117648,0.6016597510373444
350490010012,58977,88445.00768049154,0.5867834394904459
350490010021,75694,82171.81663837012,0.560427807486631
350490010022,45341,61220.92050209205,0.6550802139037433
350490010023,21042,30146.79203539823,0.1774716369529984
350490011021,93686,108385.58310376492,0.8099941894247531
350490011022,62431,81080.37135278515,0.5149532710280373
350490011031,71912,72253.79537953796,0.5340632603406326
350490011032,112386,127304.2471042471,0.3849462365591398
350490011051,48894,74648.92966360856,0.5054151624548736
350490011052,74548,89961.51484135108,0.435630689206762
350490011061,70688,79027.31152204836,0.2721563154221912
350490011062,29983,53125.743707093825,0.5179533213644524
350490011071,58906,76119.29555895865,0.27075471698113207
350490011072,75417,85796.62921348315,0.292817679558011
350490011073,37581,56947.52747252747,0.3389830508474576
350490011074,85980,90651.9882179676,0.42752562225475843
350490012021,45443,59722.86374133949,0.2674033149171271
350490012022,37596,49510.27027027027,0.1338188438780155
350490012023,49250,72377.34282325029,0.10402097902097902
350490012031,43750,96862.00980392157,0.09569377990430622
350490012032,100435,115840.42207792208,0.5039028620988725
350490012051,55740,64284.75371383894,0.16390336333491237
350490012052,51211,55067.3640167364,0.02727272727272727
350490012061,41316,62564.09921671018,0.11581001951854261
350490012062,51458,53269.620253164554,0.2538860103626943
350490012071,58289,76837.71106941838,0.24937655860349128
350490013011,86250,100673.96825396825,0.39806678383128297
350490013021,43917,59169.230769230766,0.022328548644338118
350490013022,57069,75210.23936170213,0.22750865051903113
350490013041,-666666666,58622.074468085106,0.11320754716981132
350490013051,71823,89125.08250825082,0.45132743362831856
350490013052,79408,109011.66306695464,0.24817518248175183
350490013053,52256,64851.71957671957,0.3325545171339564
350490013061,53149,63351.94346289753,0.31921331316187596
350490101021,68389,80354.83028720626,0.2694986072423398
350490101022,66129,84218.69328493648,0.1734820322180917
350490101023,43397,51039.05930470348,0.19800884955752213
350490102041,116786,170052.0,0.7787971457696228
350490102042,160536,202006.1224489796,0.5932642487046632
350490102051,59977,105536.43410852713,0.555667001003009
350490103041,106806,178138.789428815,0.6110311750599521
350490103042,57778,89052.62345679013,0.145044319097502
350490103081,38859,65037.755102040814,0.13729977116704806
350490103082,75114,106844.42013129103,0.35348837209302325
350490103091,45800,100661.42857142857,0.4932821497120921
350490103092,36953,44030.298507462685,0.5893223819301848
350490103101,67625,77765.51094890511,0.28869374313940727
350490103111,94537,99271.96261682243,0.4696296296296296
350490103112,80078,94271.98795180723,0.36865450961064566
350490103113,75164,76611.91222570532,0.16223776223776223
350490103121,63545,70480.32085561498,0.30593325092707047
350490103122,66435,89305.71428571429,0.36529126213592233
350490103151,87353,107008.72549019608,0.5519630484988453
350490103152,96389,161751.94174757283,0.48872180451127817
350490103161,98750,124971.06017191977,0.539039039039039
350490103162,100179,119493.3147632312,0.5660919540229885
350490103171,116698,145291.81818181818,0.6064516129032258
350490103181,95417,103610.55634807418,0.4826446280991736
350490104001,-666666666,233864.97175141243,0.7237569060773481
350490104002,129438,184450.34965034964,0.7835738068812431
350490105001,131458,196971.78294573643,0.6835334476843911
350490105002,79009,143029.54545454544,0.7112676056338029
350490106011,92146,123357.50873108265,0.5608832807570978
350490106012,83139,99788.65546218488,0.25902061855670105
350490106013,94624,139068.20175438595,0.4437299035369775
350490106021,93843,120029.58083832335,0.6915647134578236
350490106022,79821,122627.70833333333,0.6280701754385964
350490106031,97550,113815.47169811321,0.33016627078384797
350490107011,138477,151303.92749244714,0.7557755775577558
350490107012,105439,129903.68271954675,0.6385911179173047
350490107013,92596,113876.41196013289,0.6288916562889165
350490107021,97167,119788.00578034682,0.6904948939512962
350490108001,48125,69181.72413793103,0.37793667007150156
350490108002,78741,114435.27472527472,0.3556085918854415
350490109001,80833,101806.17647058824,0.29343907714491707
350490109002,174583,271653.60623781674,0.7126436781609196
350499403001,53889,79347.72727272728,0.17659137577002054
350499403002,71563,93822.74959083469,0.22745098039215686
350499404001,56563,89012.12938005391,0.3178519593613933
350499405001,42632,71805.51601423488,0.1888111888111888
350499405002,43036,72023.66197183098,0.2753623188405797
350499406001,63750,87477.07736389685,0.2829581993569132
350499406002,66250,87358.78787878787,0.3352165725047081
350499406003,59125,66103.72807017544,0.13567073170731708
350499406004,70625,94357.71028037384,0.3611111111111111
350499409001,45833,61894.57547169811,0.2227204783258595
350499409002,41442,58438.40782122905,0.15901360544217688
350499409003,58958,100987.97468354431,0.148
350499800001,-666666666,,0.013333333333333334
350499802001,-666666666,,0.0
350519622001,24119,36190.28871391076,0.24725274725274726
350519622002,-666666666,51365.76576576577,0.1543778801843318
350519622003,16509,24456.424581005587,0.1696113074204947
350519622004,26875,35955.759162303664,0.08196721311475409
350519623001,50750,63940.08528784648,0.14350797266514806
350519623002,37284,51474.63126843658,0.13402061855670103
350519623003,61875,66329.42942942942,0.3827893175074184
350519624011,38125,67700.0,0.23684210526315788
350519624012,57338,77236.3440860215,0.1473053892215569
350519624013,26626,40492.69406392694,0.22780569514237856
350519624021,37500,61044.166666666664,0.1418867924528302
350519624022,50167,51854.52898550725,0.2560728744939271
350539400001,24191,31129.065743944637,0.029075804776739357
350539781001,43889,47983.77926421405,0.12533692722371967
350539781002,68438,66017.25239616614,0.1395007342143906
350539781003,28750,59496.8,0.08565737051792828
350539782001,40341,55654.27135678392,0.171875
350539782002,28848,67965.58265582655,0.15826330532212884
350539783011,62125,92094.35215946844,0.31344307270233196
350539783012,51900,84544.44444444444,0.25336927223719674
350539783021,57656,77225.34113060428,0.37922077922077924
350539783022,86875,86206.3492063492,0.32009345794392524
350539783023,24555,38419.70802919708,0.07394366197183098
350539783031,55500,63499.295774647886,0.14911242603550295
350539783032,-666666666,51205.479452054795,0.33774834437086093
350539783033,32955,38597.27272727273,0.030097087378640777
350559400001,43036,59681.77458033573,0.13590033975084936
350559400002,38500,59799.22279792746,0.15906288532675708
350559401011,37597,51361.617647058825,0.14344262295081966
350559401012,54141,102260.43956043955,0.4438095238095238
350559401013,-666666666,,0.0
350559401014,64271,81552.55198487712,0.42735042735042733
