job_id,state,name,filename,size_mb,created
10057191,California,Watsonville,10057191_Watsonville_California_expanded_cel_cdl_report.zip,101.76433181762695,2025-12-23 18:48:45
10057191,California,Watsonville,10057191_Watsonville_California_pin_report.tsv.gz,1144.8103332519531,2025-12-23 18:49:32
10057313,California,West_Covina,10057313_West_Covina_California_pin_report.tsv.gz,1295.952507019043,2025-12-23 18:22:57
10057313,California,West_Covina,10057313_West_Covina_California_expanded_cel_cdl_report.zip,147.59275722503662,2025-12-23 18:20:20
10057273,California,West_Sacramento,10057273_West_Sacramento_California_pin_report.zip,1603.3881587982178,2025-12-23 18:33:18
10057273,California,West_Sacramento,10057273_West_Sacramento_California_expanded_cel_cdl_report.zip,231.29425430297852,2025-12-23 18:29:56
10057217,California,Whittier,10057217_Whittier_California_expanded_cel_cdl_report.zip,270.3454828262329,2025-12-23 18:41:34
10057217,California,Whittier,10057217_Whittier_California_pin_report.zip,1692.8617906570435,2025-12-23 18:42:24
10057243,California,Woodland,10057243_Woodland_California_pin_report.zip,1657.6560583114624,2025-12-23 18:38:21
10057243,California,Woodland,10057243_Woodland_California_expanded_cel_cdl_report.zip,157.18150234222412,2025-12-23 18:35:16
10057170,Colorado,Air_Force_Academy_a,10057170_Air_Force_Academy_a_Colorado_pin_report.tsv.gz,182.46938705444336,2025-12-23 18:52:26
10057170,Colorado,Air_Force_Academy_a,10057170_Air_Force_Academy_a_Colorado_expanded_cel_cdl_report.zip,29.243557929992676,2025-12-23 18:52:18
10057169,Colorado,Air_Force_Academy_b,10057169_Air_Force_Academy_b_Colorado_expanded_cel_cdl_report.zip,29.242087364196777,2025-12-23 18:52:28
10057169,Colorado,Air_Force_Academy_b,10057169_Air_Force_Academy_b_Colorado_pin_report.tsv.gz,182.73243618011475,2025-12-23 18:52:34
10057172,Colorado,Alamosa_a,10057172_Alamosa_a_Colorado_pin_report.tsv.gz,526.0633316040039,2025-12-23 18:52:45
10057172,Colorado,Alamosa_a,10057172_Alamosa_a_Colorado_expanded_cel_cdl_report.zip,39.73691654205322,2025-12-23 18:52:14
10057171,Colorado,Alamosa_b,10057171_Alamosa_b_Colorado_expanded_cel_cdl_report.zip,39.73346138000488,2025-12-23 18:52:15
10057171,Colorado,Alamosa_b,10057171_Alamosa_b_Colorado_pin_report.tsv.gz,526.8800020217896,2025-12-23 18:52:39
10056867,Colorado,Arvada_1,10056867_Arvada_1_Colorado_pin_report.tsv.gz,1338.7283687591553,2025-12-23 19:05:40
10056867,Colorado,Arvada_1,10056867_Arvada_1_Colorado_expanded_cel_cdl_report.zip,111.51501369476318,2025-12-23 19:04:33
